,Unnamed: 0,ID,Nom/Description,Type,ville,localisation,latitude,longitude,capacité,lits,chambres,sale de bain
788,788,24425449,Comme une petite maison sur un jardin à Paris,entire_home,Paris,Pigalle - Saint-Georges,48.881944115,2.3451504883000003,6,3,2,1.0
789,789,24442756,ENFANT ROUGE - Marais district,entire_home,Paris,Le Marais,48.862792638,2.3605425622,3,2,1,1.0
790,790,24508705,Standing Appartement Paris,entire_home,Paris,,48.850015998800004,2.3613722991999997,7,4,4,2.0
791,791,24515032,Studio très lumineux juste à 100 mètres de paris,entire_home,Paris,20e arrondissement,48.8723681137,2.4126997632,2,2,0,1.0
792,792,24530503,Magnificent 3BR Parisian Retreat *Champs-Élysées,entire_home,Paris,Champs-Elysées,48.8675166952,2.3052704751,6,3,3,2.0
793,793,24558056,Bright and lovely room in a typical parisian flat,private_room,Paris,Père Lachaise - Ménilmontant,48.8647289132,2.3998542637,2,1,1,1.0
794,794,24564156,Charming bedroom walking distance Trocadero,private_room,Paris,,48.8539173929,2.2744493758,2,2,1,1.0
795,795,24586584,Paris Appartement Familial Panthéon Quartier Latin,entire_home,Paris,Port-Royal,48.845060985299995,2.3416885130000002,6,4,2,1.5
796,796,24595821,Beautiful Triplex in the Center of Paris,entire_home,Paris,République,48.8718446467,2.3576252201,14,7,4,3.5
797,797,24599457,Studio Montorgueil,entire_home,Paris,Palais Royal,48.8666310643,2.3429819821,2,1,0,1.0
798,798,24617513,Magnifique studio lumineux à 10min du Louvre,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.866325196400005,2.3490080274,2,1,0,1.0
799,799,24647051,Luxurious apartment,entire_home,Paris,Passy,48.8607900616,2.2748587094999997,3,1,1,1.0
800,800,24982252,Beautiful parisian loft style in Etienne Marcel,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8647141787,2.3489227166,4,2,2,1.0
801,801,24674724,LUXURY 2 Bedroom in Saint-Germain,entire_home,Paris,Saint Germain des Prés - Odéon,48.8470941349,2.3322986241,4,2,2,2.5
802,802,24767194,Sublime 50sqm one-bedroom in Montorgueil,entire_home,Paris,2e arrondissement,48.8684542331,2.3496405369,2,1,1,1.0
803,803,24721585,Charming and sunny apartment in the Latin District,entire_home,Paris,Saint Germain des Prés - Odéon,48.8552813066,2.3396139185,4,2,1,1.0
804,804,28378125,Cosy and arty studio in the quartier latin,entire_home,Paris,Saint-Michel,48.8516289843,2.3476110153,2,1,0,1.0
805,805,24743816,Chambre Designer à Saint Germain des Près,private_room,Paris,Saint Germain des Prés - Odéon,48.851494,2.3375169999999996,2,1,1,1.0
806,806,24743818,Suite Designer à Saint Germain des Près,private_room,Paris,Saint Germain des Prés - Odéon,48.851494,2.3375169999999996,2,1,1,1.0
807,807,24743821,Chambre Designer pour 3 personnes à Saint Germain,private_room,Paris,Saint Germain des Prés - Odéon,48.851494,2.3375169999999996,3,2,1,1.0
808,808,24746261,Grand appart famillial (Phone number hidden by Airbnb),entire_home,Paris,Buttes-Chaumont - Belleville,48.8824235493,2.3886254332,10,8,5,2.0
809,809,24747993,Studio Vue Tour Eiffel avec Balcon,entire_home,Paris,Passy,48.861110771599996,2.2853105411000003,2,1,0,1.0
810,810,24766158,Sensational luxury 300m²Montorgueil Duplex,private_room,Paris,Châtelet - Les Halles - Beaubourg,48.865828295600004,2.348777507,9,4,4,3.0
811,811,24769898,Appartement Saint Germain des près,entire_home,Paris,Saint Germain des Prés - Odéon,48.8490942582,2.3292792884,3,2,0,1.0
812,812,24771427,Luxury 2 bedroom Apartment with AC near Louvre,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.862790814700006,2.3418248612,10,6,2,2.0
813,813,24806198,Central & Beautiful apartment Tour Eiffel,entire_home,Paris,Tour Eiffel - Champ de Mars,48.859859111300004,2.3077415865,2,1,1,1.0
814,814,24841125,Suite Deluxe,private_room,Paris,,48.873648287799995,2.3822301395,4,0,1,1.0
815,815,27421621,"Daudin, studio vue Tour Eiffel",entire_home,Paris,Vaugirard,48.845166668000005,2.3076526551,2,1,0,1.0
816,816,24867509,Charmant studio avec balcon,entire_home,Paris,Buttes-Chaumont - Belleville,48.8767425697,2.3902070453,2,1,0,1.0
817,817,24883068,Appartement familiale haussmanien / Gare du Nord,entire_home,Paris,,48.8812415335,2.3621719071,7,3,3,1.0
818,818,24959389,"Lucius, 1Ch/1Sdb, 2 personnes",entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.864749081899994,2.3492454599,2,1,1,1.0
819,819,24959985,WONDERLAND LOFT HOUSE ! 3 FLOORS ! HEART OF PARIS!,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8647247133,2.3501346292,5,3,2,2.0
820,820,25024350,Appartement 80m2souplex composé au rez-de-chaussée,entire_home,Paris,Gare du Nord - Gare de I'Est,48.879280263199995,2.3573883743,8,3,3,3.0
821,821,25053601,cosy & bright parisian studio with view,entire_home,Paris,Buttes-Chaumont - Belleville,48.8755363156,2.3806042631,2,1,1,1.0
822,822,25068274,Can't beat the location and the charm!,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8646606287,2.3488161269,4,1,0,1.0
823,823,25117497,Big studio (29 sqm) in the heart of Paris,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8825465659,2.3666655135,2,1,0,1.0
824,824,25119860,Appartement au coeur de Paris (Le Marais),entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.859002739,2.3503332473,6,4,2,1.0
825,825,25120614,STUDIO FONCTIONNEL - SAINT GERMAIN DES PRÈS,entire_home,Paris,Saint Germain des Prés - Odéon,48.8551629087,2.3412040515,2,2,0,1.0
826,826,25145168,STUDIO ON RUE DU TEMPLE~LE MARAIS,private_room,Paris,Le Marais,48.8621729489,2.3581925201,4,2,0,1.0
827,827,25160029,TYPICAL PARISIAN FLAT IN ILE SAINT LOUIS,entire_home,Paris,Saint-Paul - Ile Saint-Louis,48.8516808787,2.3566933575,4,2,2,1.0
828,828,25164387,Studio au cœur du Marais et au centre de Paris,private_room,Paris,Le Marais,48.855188740500004,2.3654240744,2,1,1,1.0
829,829,25242253,"Grand 3 pièces,  tout confort, très calme",entire_home,Paris,Bastille,48.8514945821,2.3814728356,4,2,2,1.5
830,830,25312407,Suite La Sublime,private_room,Paris,Notre Dame - Ile de La Cité,48.8540605966,2.3481584207,2,1,1,1.0
831,831,25360554,DUPLEX ROMANTIQUE,entire_home,Paris,Pigalle - Saint-Georges,48.8815395509,2.3356598175,2,1,1,1.0
832,832,25360611,Cosy studio NEUF Paris Canal St Martin-République,entire_home,Paris,République,48.8711812321,2.3705804819,2,1,0,1.0
833,833,25419925,Chambre luxueuse au coeur de Paris,private_room,Paris,Opéra - Grands Boulevards,48.8732256673,2.3447033528,2,1,1,1.0
834,834,25439259,HIGH-END DAILY USE EVENTS PHOTOSHOOTS ETC PARIS 8e,entire_home,Paris,Champs-Elysées,48.864686560600006,2.3059095965000003,1,4,3,2.5
835,835,501192,LOVELY LOFT IN THE MARAIS DISTRICT,entire_home,Paris,Le Marais,48.8571135128,2.3574723402,3,2,1,1.0
836,836,25444080,Une Chambre Business à 2 pas du Marais,private_room,Paris,3e arrondissement,48.8660856862,2.3612054869,1,1,1,1.0
837,837,25468746,ID 308 - Châtelet - Rivoli,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8601345365,2.348311106,4,2,1,1.0
838,838,25476694,APPARTEMENT MODERNE ET COSY - LE MARAIS,entire_home,Paris,Saint-Paul - Ile Saint-Louis,48.852099123,2.355051867,2,1,1,1.0
839,839,25497365,Between Opera and Montmartre arty Parisian double room,private_room,Paris,Pigalle - Saint-Georges,48.87939012,2.3354247959,2,0,1,1.0
840,840,25497375,Montmartre romantic suite under the Parisian roof,private_room,Paris,Pigalle - Saint-Georges,48.8792163236,2.3339389811,2,0,1,1.0
841,841,25507799,Duo of atypical bedrooms,private_room,Paris,Bastille,48.853683000000004,2.380579,4,2,2,1.0
842,842,25559476,Parc Monceau 40 m* luxury balcon,entire_home,Paris,Monceau,48.8764463079,2.3064996841,2,1,0,1.0
843,843,25531598,"Modern, Bright and Quiet Invalides Residence",entire_home,Paris,Tour Eiffel - Champ de Mars,48.8540338388,2.3070063656,4,2,2,1.0
844,844,25568047,Cosy apartment ideal for Families with children.,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8569613872,2.3095171079,4,3,2,1.5
845,845,25599829,Cozy Private Room - Grands Boulevards,private_room,Paris,Opéra - Grands Boulevards,48.871635133000005,2.3481503293,2,1,1,1.0
846,846,25645060,"Paris, je t'aime ! Adorable flat for lovers",entire_home,Paris,Saint-Lazare,48.875794120200005,2.3310594156,3,1,1,1.0
847,847,25718810,Calm and chic studio Montorgueuil!!!,entire_home,Paris,2e arrondissement,48.8699357649,2.3508431684,2,1,0,1.0
848,848,25730155,Amazing apartment in Le Marais with balcony !!!,entire_home,Paris,Le Marais,48.8582602196,2.3569085253,4,2,1,1.0
849,849,25789405,Studio (26sm2) in NOTRE-DAME-DE-PARIS,entire_home,Paris,Saint-Paul - Ile Saint-Louis,48.8526676029,2.3564073408,2,1,1,1.0
850,850,25790947,Suite-Chambre familiale Wifi haut débit,private_room,Paris,Champs-Elysées,48.8708927671,2.3114128415,4,0,1,1.0
851,851,27446980,Charmante studette cosi ideal touriste,entire_home,Paris,Gare du Nord - Gare de I'Est,48.87616289,2.3537065551,2,1,0,1.0
852,852,25792643,Sublime et neuf appartement Grands Boulevards,entire_home,Paris,Opéra - Grands Boulevards,48.8732510497,2.3428623295,7,2,2,1.0
853,853,25802009,Loft quatre personnes quartier Palais Royal,entire_home,Paris,Palais Royal,48.86618131229999,2.335772029,4,2,1,1.0
854,854,25876312,French Haussmannian suite for 6 people,private_room,Paris,Champs-Elysées,48.8690793444,2.3063815744,6,3,2,2.0
855,855,25899803,APPARTEMENT MODERNE ET LUMINEUX - PARIS - QUARTIER MONTMARTRE,entire_home,Paris,Pigalle - Saint-Georges,48.8809462786,2.3395861313,2,1,1,1.0
856,856,25957295,Logement confortable face Palais de l’Élysée,entire_home,Paris,Madeleine - Vendôme,48.8704597022,2.3188648795,2,1,1,1.0
857,857,25993989,Private Room in Le Marais,private_room,Paris,Châtelet - Les Halles - Beaubourg,48.8618153206,2.351426088,1,1,1,1.0
858,858,25986935,COSY ROOM,private_room,Paris,Madeleine - Vendôme,48.868216152200006,2.3255880079,2,0,1,1.0
859,859,26056836,Appartement Gare de Lyon,entire_home,Paris,Bastille,48.851592988,2.3736859219,3,2,1,1.0
860,860,25996329,Marais Diamond !!!,entire_home,Paris,Le Marais,48.8619897092,2.361379351,2,1,0,1.0
861,861,26006849,Appartement cosy proche République,entire_home,Paris,République,48.8638358938,2.3760474669,2,1,1,1.0
862,862,26017092,Luxury designer Apartment 4 person -Le Marais,entire_home,Paris,3e arrondissement,48.863563812399995,2.3648524128,4,2,1,1.0
863,863,26019876,Paris Opera Sunny Studio,entire_home,Paris,Pigalle - Saint-Georges,48.875058156099996,2.3325654273,2,1,0,1.0
864,864,27129783,Studio rue de la pompe paris 16,entire_home,Paris,Passy,48.8613082033,2.2774150685,2,1,0,1.0
865,865,26025623,Votre home parisien - Petit déjeuner offert,private_room,Paris,Pigalle - Saint-Georges,48.875931987,2.3356972435,2,1,1,1.0
866,866,26049033,Appartement parisien à deux pas du Louvre,entire_home,Paris,Madeleine - Vendôme,48.868157327,2.3333076775,4,2,1,1.0
867,867,26050143,Charmant Studio Paris centre,entire_home,Paris,Gare du Nord - Gare de I'Est,48.88219988229999,2.3628278974,3,1,0,1.0
868,868,26054239,Nouvel appartement Industriel au coeur du Marais,entire_home,Paris,Le Marais,48.8608710229,2.3568499811000003,6,3,1,1.0
869,869,26073789,New Atelier Apartment in the heart of Le Marais,entire_home,Paris,3e arrondissement,48.8679181384,2.3603663603,8,4,3,1.5
870,870,26115764,Suite,private_room,Paris,Buttes-Chaumont - Belleville,48.87415088979999,2.3834268678,4,0,1,1.0
871,871,27578260,Paris : Chambre lit double + cuisine + sdb,private_room,Paris,Père Lachaise - Ménilmontant,48.8563603207,2.4080151671000003,2,1,1,1.0
872,872,26151927,Double room in hostel near Gare du Nord,private_room,Paris,Gare du Nord - Gare de I'Est,48.8800612252,2.3509912854,2,1,1,1.0
873,873,26156718,"Magnifique appartement luxe tout équipé ,Elysée",entire_home,Paris,Madeleine - Vendôme,48.8721143695,2.3160577519,2,1,1,1.0
874,874,26163973,Studio dans paris à côté de bastille,entire_home,Paris,Gare de Lyon,48.846329147,2.3815752628999998,2,1,0,1.0
875,875,26223533,Cute 1 bedroom apt 10min walk from Eiffel Tower,entire_home,Paris,Passy,48.866847216400004,2.2766727917,2,1,1,1.0
876,876,26267951,Saint Paul  & Le Marais  experience,entire_home,Paris,Saint-Paul - Ile Saint-Louis,48.854989546800006,2.3569690162,2,1,1,1.0
877,877,26271706,Appartement confortable au cœur de Paris,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8626697749,2.3538873185,4,2,2,1.0
878,878,26315397,LAVISH & UPSCALE 140SQM 3BR IN 16TH,private_room,Paris,Passy,48.8570971813,2.2829722656,6,3,3,2.0
879,879,26320790,LUXUEUX APPARTEMENT/ARC DE TRIOMPHE/CHAMPS-ELYSÉES,entire_home,Paris,Passy,48.874140035799996,2.2811242823,4,2,2,1.0
880,880,26333152,charmant 2 pièces calme et lumineux dernier étage,entire_home,Paris,Père Lachaise - Ménilmontant,48.8609172323,2.401961616,3,2,1,1.0
881,881,26373765,Refurbished 1 bedroom apartment close Eiffel Tour,entire_home,Paris,Tour Eiffel - Champ de Mars,48.859681082899996,2.3081786095,2,1,1,1.0
882,882,26383293,“AMAZING FAMILY HOUSE” Rooftop PARIS 6 bdrs/5 bths,entire_home,Paris,Buttes-Chaumont - Belleville,48.8735344035,2.3954390777000003,14,10,6,5.0
883,883,26383844,Stunning View on the Eiffel Tower Flat,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8576094796,2.3036054841999998,5,3,3,2.0
884,884,26404680,SALE! Luxurious 2Bed w/Balcony and Wow Eiffel View,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8577,2.300471,6,6,2,2.5
885,885,26445590,"SUPER CENTRAL!! next to le Lourve, 2mins to metro",private_room,Paris,Châtelet - Les Halles - Beaubourg,48.8668488058,2.3485023102,2,1,1,0.5
886,886,26448127,2 Bedroom Apartment Arc de Triomphe,entire_home,Paris,Passy,48.8714428109,2.2865093061,4,2,2,1.0
887,887,26493515,Charming Sunny Loft @ Saint germain des Pres,entire_home,Paris,Saint Germain des Prés - Odéon,48.8557830213,2.326637828,2,1,1,1.0
888,888,26495903,Cosy Studio at Sentier,entire_home,Paris,2e arrondissement,48.8682495126,2.3473587008,2,2,0,1.0
889,889,26498121,Appartement avec terrasse au cœur de la verdure,entire_home,Paris,Buttes-Chaumont - Belleville,48.8788259342,2.3837391823,7,5,4,2.5
890,890,26508443,Chambre canal St Martin avec vue sur Paris,private_room,Paris,Canal Saint-Martin,48.8747609295,2.3685323824,1,1,1,1.0
891,891,26527387,Petit nid douillet du 20eme,entire_home,Paris,Buttes-Chaumont - Belleville,48.875766907,2.402776716,2,1,1,1.0
892,892,26555069,Cocon atypique au coeur du quartier latin,entire_home,Paris,Panthéon,48.845819750100006,2.3562649342,3,2,1,1.0
893,893,26556607,Studio Marais Cocooning,entire_home,Paris,4e arrondissement,48.8543946812,2.3671892292,2,1,0,1.0
894,894,26583505,"Quiet, spacious and bright flat - Musée Picasso",entire_home,Paris,Le Marais,48.859087250500004,2.3618172761,4,2,2,1.0
895,895,26612229,Beau studio spacieux dans un quartier dynamique,entire_home,Paris,11e arrondissement,48.850878066499995,2.3887487465,4,2,0,1.0
896,896,26623310,Appartement architecte 100M2 belleville Paris,entire_home,Paris,Buttes-Chaumont - Belleville,48.872513512,2.3795349512,10,5,4,2.5
897,897,26702811,Authentic studio-Le Marais,entire_home,Paris,Le Marais,48.857628643599995,2.358068423,2,1,0,1.0
898,898,26626163,Chambre Triple,private_room,Paris,Saint Germain des Prés - Odéon,48.8477910562,2.3240847169,3,0,1,1.0
899,899,26656283,MINUTES TO PALAIS ROYAL/LOUVRE& BANKS OF SEINE,entire_home,Paris,Palais Royal,48.8683071022,2.3355636876,4,2,2,1.0
900,900,26690763,Luxury flat in the heart of paris - SF2,entire_home,Paris,2e arrondissement,48.8709229687,2.3459892367,6,2,2,2.0
901,901,26703938,Maison-loft en plein Paris avec terrasse !,entire_home,Paris,Bastille,48.8559888146,2.3823420374,4,2,2,2.0
902,902,26711467,Design & Cosy apartment Heart of Marais,entire_home,Paris,Le Marais,48.8592850659,2.3563279669,2,1,0,1.0
903,903,26728638,Suite dans un hôtel 4 Etoiles,private_room,Paris,3e arrondissement,48.8643287805,2.3656110418000003,2,1,1,1.0
904,904,26748627,Superbe 3 pièces neuf en plein marais.,entire_home,Paris,Le Marais,48.85694064770001,2.355614355,4,2,2,1.0
905,905,26757388,Appartement Caire - Châtelet,entire_home,Paris,2e arrondissement,48.8666348994,2.3504063097,4,2,1,1.0
906,906,26760606,By Arc de Triomphe! Stunning home with garden,entire_home,Paris,Passy,48.8715441805,2.2883783989,7,4,3,3.0
907,907,26760709,"Pour 3, ambiance cosy !",private_room,Paris,Champs-Elysées,48.877568583599995,2.2960244061000004,3,0,1,1.0
908,908,26760757,Chambre en colocation,private_room,Paris,Monceau,48.8801063716,2.3073085730000003,1,1,1,1.0
909,909,26766239,L'ETOILE★GRAND 2 PIÈCES★LEYCAHOME,entire_home,Paris,Ternes,48.8780508855,2.2918549819,4,2,1,1.5
910,910,26769990,Appartement pour 8 sur Les Grands Boulevards,entire_home,Paris,Opéra - Grands Boulevards,48.871267360299996,2.34082723,8,6,2,2.0
911,911,26773018,Appartement partagé à Paris,shared_room,Paris,Opéra - Grands Boulevards,48.871126519099995,2.3482215708000003,2,2,1,1.0
912,912,26782117,New Studio in great location,entire_home,Paris,Père Lachaise - Ménilmontant,48.8666615904,2.3857001651,2,1,0,1.0
913,913,26795751,120SQM FAMILY MONTROGUEL DUPLEX OOZING LOCAL CHARM,entire_home,Paris,2e arrondissement,48.869164625299994,2.3477234475,5,3,3,2.0
914,914,26798869,02 - Best Montorgueil Flat 1,entire_home,Paris,Notre Dame - Ile de La Cité,48.85706204939999,2.3512764911,11,6,2,1.5
915,915,26803940,Canal St. Martin - Loft Debongout.,entire_home,Paris,Canal Saint-Martin,48.8743634606,2.3618249451,4,2,2,1.0
916,916,26826330,Appartement chaleureux dans le Marais (pour 2),entire_home,Paris,Le Marais,48.859273358,2.3567051515,2,1,1,1.0
917,917,26826435,Charming & authentic 1 BD/1BTH near rue de Buci,entire_home,Paris,Saint Germain des Prés - Odéon,48.8546624429,2.3376175278,2,1,1,1.0
918,918,26870487,10' EIFFEL TOWER !,entire_home,Paris,Commerce - Dupleix,48.846173127200004,2.2886276454,2,1,1,1.0
919,919,26882246,"partage chambre 12m"" et grand lit à porte maillot",shared_room,Paris,Ternes,48.882029527600004,2.2863266953,1,1,1,1.0
920,920,26898118,Charming room in the Marais,private_room,Paris,Le Marais,48.85830326520001,2.3666972928,2,1,1,1.0
921,921,26970833,602 Magnifique Apartement  Marais-Grand Boulevard,entire_home,Paris,3e arrondissement,48.86730458270001,2.3535105218,8,2,2,2.0
922,922,27016784,Family Voltaire,entire_home,Paris,11e arrondissement,48.852161993,2.3922273508000003,6,3,3,2.0
923,923,27030906,Paris: Appartement à 2mn à pied des Champs Elysées,entire_home,Paris,Champs-Elysées,48.8713771134,2.312204225,4,2,2,1.5
924,924,27046394,Beau studio proche du Canal Saint Martin,entire_home,Paris,République,48.870316462299996,2.3684163409,2,1,0,1.0
925,925,27073982,Cosy 1BR - Bastille/Nation,entire_home,Paris,11e arrondissement,48.8546643161,2.3873280913999997,4,1,1,1.0
926,926,27074583,Amazing apartment - 6P/2BR - Canal Saint Martin,entire_home,Paris,10e arrondissement,48.874063786099995,2.3726542936,6,3,2,2.0
927,927,27106213,Charmant studio de 15 m2 à Gare de Lyon,entire_home,Paris,Bastille,48.846986685299996,2.3796589848,2,1,0,1.0
928,928,27120157,Chambre Privée chez l'habitant,private_room,Paris,Père Lachaise - Ménilmontant,48.859965274,2.4026236947,2,1,1,1.0
929,929,27122024,Cosy Studio Top floor Buttes Chaumont Park,entire_home,Paris,Buttes-Chaumont - Belleville,48.8790960564,2.3784103073,3,2,1,0.0
930,930,27144751,Magnifique studio - Montorgueil,entire_home,Paris,2e arrondissement,48.8681074199,2.3482732013,4,2,0,1.0
931,931,27147284,havre de paix pour deux personnes,private_room,Paris,Saint-Michel,48.8487572424,2.3432151168,2,1,1,1.0
932,932,27154343,Agréable studio proche des jardins du luxembourg,entire_home,Paris,Saint Germain des Prés - Odéon,48.8464239293,2.3318696613,4,2,0,1.0
933,933,27154828,Bed in a 4 bed Female Dormitory in the heart of 9th district of Paris,shared_room,Paris,Gare du Nord - Gare de I'Est,48.8809520383,2.3470354094999997,1,1,1,1.0
934,934,27155448,Quadruple room in hotel near Gare du Nord,private_room,Paris,Gare du Nord - Gare de I'Est,48.881289646999996,2.3520017531999997,4,3,1,1.0
935,935,27196320,Appartement standing proche de l'Arc de Triomphe,entire_home,Paris,Passy,48.875688007799994,2.2854104966,2,1,1,1.0
936,936,27218152,Studio spacieux et lumineux au cœur de Paris,entire_home,Paris,Nation,48.8545618793,2.4013541976,3,2,0,1.0
937,937,27259692,Agréable Studio,entire_home,Paris,Nation,48.84691006560001,2.4016386253,2,1,0,1.0
938,938,27260643,Deux pièces avec balcon plein sud - Le Marais,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.863114410600005,2.3529542234,4,1,1,1.0
939,939,27282115,Chambre dans un charmant appartement Parisien.,private_room,Paris,République,48.8700543128,2.3549351978,2,1,1,1.0
940,940,27359604,CHARMANT & LUMINEUX STUDIO - PROCHE REPUBLIQUE,entire_home,Paris,République,48.866356590100004,2.3777547712000002,2,1,0,1.0
941,941,27379559,Tour Eiffel - Champs-Elysées - 4 personnes,entire_home,Paris,Passy,48.8632377832,2.2845927464,4,1,0,1.0
942,942,27424346,Père Lachaise Trendy,entire_home,Paris,Père Lachaise - Ménilmontant,48.8567211995,2.4049765476,2,1,1,1.0
943,943,27447713,NEW - Cozy & central studio,entire_home,Paris,2e arrondissement,48.8694222717,2.3482294533,2,1,0,1.0
944,944,27468965,LOVELY FLAT (6 person) Bastille -Marais,entire_home,Paris,11e arrondissement,48.8611481998,2.3789830823,6,3,1,1.0
945,945,27479862,Bel appartement près du Parc Monceau,entire_home,Paris,Saint-Lazare,48.8808010835,2.3175457766,2,1,1,1.0
946,946,27567736,House of Parisian History,entire_home,Paris,Saint-Michel,48.85097651939999,2.3451507013999997,4,2,1,1.0
947,947,27570227,APPARTEMENT CONTEMPORAIN - PROXIMITÉ GRANDS BOULEVARDS,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8745371722,2.3529029813999998,4,2,2,1.0
948,948,27593739,Magnifique appartement Place de la Bastille 4p,entire_home,Paris,Bastille,48.853602648999995,2.3700478922,4,2,1,1.5
949,949,27595358,Magnifique Chambre au cœur de la capitale,private_room,Paris,Saint Germain des Prés - Odéon,48.855584128800004,2.3331766462,2,1,1,1.0
950,950,27596657,"Appartement élégant, Vue 180° Tour Eiffel et Paris",entire_home,Paris,Passy,48.8688728177,2.2840787693999998,4,2,2,2.0
951,951,27614534,"Standing chef, perfect fashion",entire_home,Paris,Le Marais,48.8593252505,2.3549818444999997,2,2,2,2.0
952,952,27624093,Studio sympathique.,entire_home,Paris,Buttes-Chaumont - Belleville,48.8741228359,2.3907747390000003,2,1,0,1.0
953,953,27710087,Saint Denis centre de Paris,entire_home,Paris,2e arrondissement,48.8684448155,2.3521781102,4,1,0,1.0
954,954,27719620,Le Marais - Superbe 3 pièces,entire_home,Paris,Le Marais,48.862621000000004,2.3609259999999996,4,2,2,1.0
955,955,27720744,Amazing apartment 10P - Marais/République,entire_home,Paris,3e arrondissement,48.8669177438,2.3640754157,10,5,2,2.0
956,956,27721111,Somptueux appartement près de la Tour Eiffel,entire_home,Paris,Passy,48.859890029,2.2780588848,3,2,2,1.0
957,957,27740208,New Neat Nest ODEON *Instant Booking* Easy Airport,entire_home,Paris,Saint Germain des Prés - Odéon,48.8525704092,2.3381384497999997,2,1,0,1.0
958,958,27742474,"Magnifique appartement parisien, plein de charme !",entire_home,Paris,Père Lachaise - Ménilmontant,48.86203180930001,2.3878739001,4,2,2,1.0
959,959,27765516,BEAUTIFUL APARTMENT AT CHAMPS ELYSEE,entire_home,Paris,Champs-Elysées,48.8742805912,2.3004257808,2,2,1,1.0
960,960,27793419,Studio entièrement équipé,entire_home,Paris,République,48.862172826300004,2.3713816544,2,1,0,1.0
961,961,27819145,Superbe appartement 6p avec vue sur le Pantheon,entire_home,Paris,Panthéon,48.8458145267,2.3438789978,6,1,3,1.5
962,962,27822870,Studio Arc de Triomphe,private_room,Paris,Champs-Elysées,48.8761182085,2.2934342008,2,0,1,1.0
963,963,27843624,Good apartment in paris 11,entire_home,Paris,11e arrondissement,48.8564225125,2.3859459625999997,2,1,1,1.0
964,964,27915761,Joli 2 pièces atypique - coeur du centre de Paris,entire_home,Paris,Le Marais,48.8646474808,2.3565632631,5,3,2,1.0
965,965,27918931,Beau duplex à deux pas du Trocadero,entire_home,Paris,Tour Eiffel - Champ de Mars,48.863833763,2.2885116622,2,1,1,1.0
966,966,27923662,Louvre Terrasse,entire_home,Paris,Palais Royal,48.8614666899,2.3410220296,4,2,1,1.0
967,967,27951174,Magnifique au centre de Paris. Duplex chaleureux.,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8593910126,2.3459597975,4,2,1,2.0
968,968,27953552,Deux pièces cosy au pied du métro Charonne (11ème),entire_home,Paris,11e arrondissement,48.8556952902,2.3859625067,2,1,1,1.5
969,969,27975463,amazing studio in center Pompidou,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.863140494300005,2.3521291926,2,1,0,1.0
970,970,27978488,Quintessentially St.Germain~Parisian Allure,entire_home,Paris,Saint Germain des Prés - Odéon,48.854451061000006,2.3378445727,3,2,1,1.0
971,971,27980852,Duplex charment et calme,entire_home,Paris,11e arrondissement,48.8495747996,2.3887331668000003,3,1,1,1.0
972,972,27986775,Wonderful and cosy 2/3 rooms - Heart of Paris,entire_home,Paris,République,48.8686378049,2.3770196295,4,2,1,1.0
973,973,27987350,Charming Parisian flat in Montorgeuil !!!,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.86503595479999,2.3487667568,4,1,1,1.0
974,974,13652841,Charmant petit studio à Paris 11,entire_home,Paris,11e arrondissement,48.863682,2.380281,2,1,0,1.0
975,975,28045926,Live Like a French Artist in Bohemian Paris,entire_home,Paris,Buttes-Chaumont - Belleville,48.8711368242,2.3948344268,2,1,0,1.0
976,976,28093743,Have Fun In Paris With Your Friends Or Family !,entire_home,Paris,Buttes-Chaumont - Belleville,48.8712682208,2.3884836811000003,7,1,4,1.0
977,977,28115949,Comfortable accommodations for 5 next to St Lazare,private_room,Paris,Saint-Lazare,48.876697611800004,2.326577569,5,4,2,2.0
978,978,28202081,Room near La Fayette Galery,private_room,Paris,Pigalle - Saint-Georges,48.8783476652,2.3382785609,3,2,1,1.0
979,979,28169942,Saint Germain Spacious luxury & family apart,entire_home,Paris,Saint-Michel,48.8504959545,2.3443022261,7,5,3,2.0
980,980,28173671,"Come Scream ""Je T'Aime Paris"" In This Central Flat",entire_home,Paris,Palais Royal,48.8633304564,2.3410616198,2,1,0,1.0
981,981,28179069,Chambre dans un petit appart. Tiny room/small flat,private_room,Paris,Nation,48.8470336293,2.3941255961000003,2,1,1,1.0
982,982,28236618,Cosy rooms for 4,private_room,Paris,Palais Royal,48.864002,2.341418,4,2,2,2.0
